county,office,district,party,candidate,votes
Ada,UNITED STATES SENATOR,NA,DEM,William Bryk,1585
Adams,UNITED STATES SENATOR,NA,DEM,William Bryk,12
Bannock,UNITED STATES SENATOR,NA,DEM,William Bryk,853
Bear Lake,UNITED STATES SENATOR,NA,DEM,William Bryk,28
Benewah,UNITED STATES SENATOR,NA,DEM,William Bryk,83
Bingham,UNITED STATES SENATOR,NA,DEM,William Bryk,102
Blaine,UNITED STATES SENATOR,NA,DEM,William Bryk,280
Boise,UNITED STATES SENATOR,NA,DEM,William Bryk,39
Bonner,UNITED STATES SENATOR,NA,DEM,William Bryk,156
Bonneville,UNITED STATES SENATOR,NA,DEM,William Bryk,243
Boundary,UNITED STATES SENATOR,NA,DEM,William Bryk,37
Butte,UNITED STATES SENATOR,NA,DEM,William Bryk,10
Camas,UNITED STATES SENATOR,NA,DEM,William Bryk,4
Canyon,UNITED STATES SENATOR,NA,DEM,William Bryk,353
Caribou,UNITED STATES SENATOR,NA,DEM,William Bryk,18
Cassia,UNITED STATES SENATOR,NA,DEM,William Bryk,34
Clark,UNITED STATES SENATOR,NA,DEM,William Bryk,2
Clearwater,UNITED STATES SENATOR,NA,DEM,William Bryk,74
Custer,UNITED STATES SENATOR,NA,DEM,William Bryk,17
Elmore,UNITED STATES SENATOR,NA,DEM,William Bryk,94
Franklin,UNITED STATES SENATOR,NA,DEM,William Bryk,32
Fremont,UNITED STATES SENATOR,NA,DEM,William Bryk,29
Gem,UNITED STATES SENATOR,NA,DEM,William Bryk,49
Gooding,UNITED STATES SENATOR,NA,DEM,William Bryk,45
Idaho,UNITED STATES SENATOR,NA,DEM,William Bryk,61
Jefferson,UNITED STATES SENATOR,NA,DEM,William Bryk,42
Jerome,UNITED STATES SENATOR,NA,DEM,William Bryk,53
Kootenai,UNITED STATES SENATOR,NA,DEM,William Bryk,375
Latah,UNITED STATES SENATOR,NA,DEM,William Bryk,172
Lemhi,UNITED STATES SENATOR,NA,DEM,William Bryk,26
Lewis,UNITED STATES SENATOR,NA,DEM,William Bryk,23
Lincoln,UNITED STATES SENATOR,NA,DEM,William Bryk,24
Madison,UNITED STATES SENATOR,NA,DEM,William Bryk,44
Minidoka,UNITED STATES SENATOR,NA,DEM,William Bryk,58
Nez Perce,UNITED STATES SENATOR,NA,DEM,William Bryk,314
Oneida,UNITED STATES SENATOR,NA,DEM,William Bryk,65
Owyhee,UNITED STATES SENATOR,NA,DEM,William Bryk,27
Payette,UNITED STATES SENATOR,NA,DEM,William Bryk,53
Power,UNITED STATES SENATOR,NA,DEM,William Bryk,32
Shoshone,UNITED STATES SENATOR,NA,DEM,William Bryk,264
Teton,UNITED STATES SENATOR,NA,DEM,William Bryk,177
Twin Falls,UNITED STATES SENATOR,NA,DEM,William Bryk,162
Valley,UNITED STATES SENATOR,NA,DEM,William Bryk,49
Washington,UNITED STATES SENATOR,NA,DEM,William Bryk,27
Ada,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,4453
Adams,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,59
Bannock,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,2167
Bear Lake,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,55
Benewah,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,202
Bingham,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,255
Blaine,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,1237
Boise,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,53
Bonner,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,439
Bonneville,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,881
Boundary,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,81
Butte,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,32
Camas,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,9
Canyon,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,827
Caribou,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,31
Cassia,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,36
Clark,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,5
Clearwater,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,205
Custer,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,50
Elmore,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,180
Franklin,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,56
Fremont,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,68
Gem,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,133
Gooding,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,148
Idaho,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,212
Jefferson,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,110
Jerome,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,136
Kootenai,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,1053
Latah,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,925
Lemhi,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,62
Lewis,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,60
Lincoln,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,67
Madison,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,110
Minidoka,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,110
Nez Perce,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,957
Oneida,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,114
Owyhee,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,53
Payette,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,129
Power,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,92
Shoshone,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,729
Teton,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,1032
Twin Falls,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,518
Valley,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,119
Washington,UNITED STATES SENATOR,NA,DEM,P. Tom Sullivan,90
Ada,UNITED STATES SENATOR,NA,REP,Mike Crapo,28382
Adams,UNITED STATES SENATOR,NA,REP,Mike Crapo,725
Bannock,UNITED STATES SENATOR,NA,REP,Mike Crapo,3660
Bear Lake,UNITED STATES SENATOR,NA,REP,Mike Crapo,1275
Benewah,UNITED STATES SENATOR,NA,REP,Mike Crapo,780
Bingham,UNITED STATES SENATOR,NA,REP,Mike Crapo,4984
Blaine,UNITED STATES SENATOR,NA,REP,Mike Crapo,1082
Boise,UNITED STATES SENATOR,NA,REP,Mike Crapo,1135
Bonner,UNITED STATES SENATOR,NA,REP,Mike Crapo,3860
Bonneville,UNITED STATES SENATOR,NA,REP,Mike Crapo,8377
Boundary,UNITED STATES SENATOR,NA,REP,Mike Crapo,1017
